Advisor_Id,Investment_Id,Transaction_Type
1089797,105561,US Fund Europe Stock
1090113,105561,US Fund Europe Stock
1090278,105561,US Fund Europe Stock
1090398,105561,US Fund Europe Stock
1090401,105561,US Fund Europe Stock
1090445,105561,US Fund Europe Stock
1090457,105561,US Fund Europe Stock
1090735,105561,US Fund Europe Stock
1090751,105561,US Fund Europe Stock
1090763,105561,US Fund Europe Stock
1091167,105561,US Fund Europe Stock
1091333,105561,US Fund Europe Stock
1091341,105561,US Fund Europe Stock
1091486,105561,US Fund Europe Stock
1091566,105561,US Fund Europe Stock
1091634,105561,US Fund Europe Stock
1091783,105561,US Fund Europe Stock
1091814,105561,US Fund Europe Stock
1091957,105561,US Fund Europe Stock
1092105,105561,US Fund Europe Stock
1092273,105561,US Fund Europe Stock
1092340,105561,US Fund Europe Stock
1092505,105561,US Fund Europe Stock
1092546,105561,US Fund Europe Stock
1092811,105561,US Fund Europe Stock
1092848,105561,US Fund Europe Stock
1092922,105561,US Fund Europe Stock
1093021,105561,US Fund Europe Stock
1093068,105561,US Fund Europe Stock
1093075,105561,US Fund Europe Stock
1093118,105561,US Fund Europe Stock
1093262,105561,US Fund Europe Stock
1093301,105561,US Fund Europe Stock
1093306,105561,US Fund Europe Stock
1093455,105561,US Fund Europe Stock
1093470,105561,US Fund Europe Stock
1093637,105561,US Fund Europe Stock
1093663,105561,US Fund Europe Stock
1093774,105561,US Fund Europe Stock
1093994,105561,US Fund Europe Stock
1094065,105561,US Fund Europe Stock
1094435,105561,US Fund Europe Stock
1094554,105561,US Fund Europe Stock
1094633,105561,US Fund Europe Stock
1094747,105561,US Fund Europe Stock
1094749,105561,US Fund Europe Stock
1094810,105561,US Fund Europe Stock
1095022,105561,US Fund Europe Stock
1095058,105561,US Fund Europe Stock
1095104,105561,US Fund Europe Stock
1095130,105561,US Fund Europe Stock
1095142,105561,US Fund Europe Stock
1095274,105561,US Fund Europe Stock
1096030,105561,US Fund Europe Stock
1096139,105561,US Fund Europe Stock
1096169,105561,US Fund Europe Stock
1096438,105561,US Fund Europe Stock
1096453,105561,US Fund Europe Stock
1096472,105561,US Fund Europe Stock
1096503,105561,US Fund Europe Stock
1096534,105561,US Fund Europe Stock
1096571,105561,US Fund Europe Stock
1096771,105561,US Fund Europe Stock
1096796,105561,US Fund Europe Stock
1097040,105561,US Fund Europe Stock
1097059,105561,US Fund Europe Stock
1097065,105561,US Fund Europe Stock
1097096,105561,US Fund Europe Stock
1097172,105561,US Fund Europe Stock
1097174,105561,US Fund Europe Stock
1097186,105561,US Fund Europe Stock
1097199,105561,US Fund Europe Stock
1097202,105561,US Fund Europe Stock
1097302,105561,US Fund Europe Stock
1097660,105561,US Fund Europe Stock
1097746,105561,US Fund Europe Stock
1097769,105561,US Fund Europe Stock
1097818,105561,US Fund Europe Stock
1097874,105561,US Fund Europe Stock
1097893,105561,US Fund Europe Stock
1097965,105561,US Fund Europe Stock
1097995,105561,US Fund Europe Stock
1098027,105561,US Fund Europe Stock
1098051,105561,US Fund Europe Stock
1098059,105561,US Fund Europe Stock
1098934,105561,US Fund Europe Stock
1099544,105561,US Fund Europe Stock
1099636,105561,US Fund Europe Stock
1099841,105561,US Fund Europe Stock
1099959,105561,US Fund Europe Stock
1100008,105561,US Fund Europe Stock
1100140,105561,US Fund Europe Stock
1100285,105561,US Fund Europe Stock
1100347,105561,US Fund Europe Stock
1100603,105561,US Fund Europe Stock
1100722,105561,US Fund Europe Stock
1100832,105561,US Fund Europe Stock
1102755,105561,US Fund Europe Stock
1102756,105561,US Fund Europe Stock
1102757,105561,US Fund Europe Stock
1104362,105561,US Fund Europe Stock
1113970,105561,US Fund Europe Stock
1114748,105561,US Fund Europe Stock
104427,105561,US Fund Europe Stock
106250,105561,US Fund Europe Stock
112324,105561,US Fund Europe Stock
113000,105561,US Fund Europe Stock
119910,105561,US Fund Europe Stock
136433,105561,US Fund Europe Stock
137699,105561,US Fund Europe Stock
140463,105561,US Fund Europe Stock
155568,105561,US Fund Europe Stock
156281,105561,US Fund Europe Stock
158203,105561,US Fund Europe Stock
158906,105561,US Fund Europe Stock
161725,105561,US Fund Europe Stock
166980,105561,US Fund Europe Stock
170258,105561,US Fund Europe Stock
170551,105561,US Fund Europe Stock
173302,105561,US Fund Europe Stock
176388,105561,US Fund Europe Stock
179831,105561,US Fund Europe Stock
180611,105561,US Fund Europe Stock
182431,105561,US Fund Europe Stock
182582,105561,US Fund Europe Stock
183954,105561,US Fund Europe Stock
185024,105561,US Fund Europe Stock
189770,105561,US Fund Europe Stock
190916,105561,US Fund Europe Stock
191477,105561,US Fund Europe Stock
192969,105561,US Fund Europe Stock
194337,105561,US Fund Europe Stock
195827,105561,US Fund Europe Stock
196293,105561,US Fund Europe Stock
196557,105561,US Fund Europe Stock
196818,105561,US Fund Europe Stock
198744,105561,US Fund Europe Stock
199874,105561,US Fund Europe Stock
11228,105561,US Fund Europe Stock
18809,105561,US Fund Europe Stock
282710,105561,US Fund Europe Stock
283996,105561,US Fund Europe Stock
284088,105561,US Fund Europe Stock
284222,105561,US Fund Europe Stock
284751,105561,US Fund Europe Stock
284818,105561,US Fund Europe Stock
284977,105561,US Fund Europe Stock
286175,105561,US Fund Europe Stock
287838,105561,US Fund Europe Stock
19831,105561,US Fund Europe Stock
292511,105561,US Fund Europe Stock
294697,105561,US Fund Europe Stock
295263,105561,US Fund Europe Stock
20657,105561,US Fund Europe Stock
297823,105561,US Fund Europe Stock
303890,105561,US Fund Europe Stock
304548,105561,US Fund Europe Stock
307391,105561,US Fund Europe Stock
309389,105561,US Fund Europe Stock
309817,105561,US Fund Europe Stock
23013,105561,US Fund Europe Stock
320615,105561,US Fund Europe Stock
324081,105561,US Fund Europe Stock
335963,105561,US Fund Europe Stock
347777,105561,US Fund Europe Stock
364385,105561,US Fund Europe Stock
364943,105561,US Fund Europe Stock
369792,105561,US Fund Europe Stock
370980,105561,US Fund Europe Stock
374182,105561,US Fund Europe Stock
384146,105561,US Fund Europe Stock
385677,105561,US Fund Europe Stock
390135,105561,US Fund Europe Stock
30075,105561,US Fund Europe Stock
391278,105561,US Fund Europe Stock
391295,105561,US Fund Europe Stock
30293,105561,US Fund Europe Stock
30304,105561,US Fund Europe Stock
393665,105561,US Fund Europe Stock
394986,105561,US Fund Europe Stock
396470,105561,US Fund Europe Stock
30799,105561,US Fund Europe Stock
405064,105561,US Fund Europe Stock
410086,105561,US Fund Europe Stock
32943,105561,US Fund Europe Stock
421790,105561,US Fund Europe Stock
429806,105561,US Fund Europe Stock
442091,105561,US Fund Europe Stock
35595,105561,US Fund Europe Stock
449020,105561,US Fund Europe Stock
451298,105561,US Fund Europe Stock
473635,105561,US Fund Europe Stock
473708,105561,US Fund Europe Stock
473714,105561,US Fund Europe Stock
473725,105561,US Fund Europe Stock
39702,105561,US Fund Europe Stock
491932,105561,US Fund Europe Stock
492262,105561,US Fund Europe Stock
497222,105561,US Fund Europe Stock
500821,105561,US Fund Europe Stock
501566,105561,US Fund Europe Stock
502578,105561,US Fund Europe Stock
509312,105561,US Fund Europe Stock
44832,105561,US Fund Europe Stock
45475,105561,US Fund Europe Stock
45852,105561,US Fund Europe Stock
552130,105561,US Fund Europe Stock
552915,105561,US Fund Europe Stock
552929,105561,US Fund Europe Stock
552954,105561,US Fund Europe Stock
553041,105561,US Fund Europe Stock
566366,105561,US Fund Europe Stock
566368,105561,US Fund Europe Stock
569997,105561,US Fund Europe Stock
570011,105561,US Fund Europe Stock
570012,105561,US Fund Europe Stock
570013,105561,US Fund Europe Stock
570015,105561,US Fund Europe Stock
570073,105561,US Fund Europe Stock
570088,105561,US Fund Europe Stock
48052,105561,US Fund Europe Stock
572762,105561,US Fund Europe Stock
572763,105561,US Fund Europe Stock
576463,105561,US Fund Europe Stock
576895,105561,US Fund Europe Stock
579183,105561,US Fund Europe Stock
49097,105561,US Fund Europe Stock
49462,105561,US Fund Europe Stock
588825,105561,US Fund Europe Stock
588893,105561,US Fund Europe Stock
593157,105561,US Fund Europe Stock
593646,105561,US Fund Europe Stock
593897,105561,US Fund Europe Stock
593940,105561,US Fund Europe Stock
595615,105561,US Fund Europe Stock
50671,105561,US Fund Europe Stock
597634,105561,US Fund Europe Stock
597795,105561,US Fund Europe Stock
597798,105561,US Fund Europe Stock
597837,105561,US Fund Europe Stock
598021,105561,US Fund Europe Stock
601739,105561,US Fund Europe Stock
601823,105561,US Fund Europe Stock
601838,105561,US Fund Europe Stock
601845,105561,US Fund Europe Stock
602120,105561,US Fund Europe Stock
602504,105561,US Fund Europe Stock
602598,105561,US Fund Europe Stock
602630,105561,US Fund Europe Stock
602655,105561,US Fund Europe Stock
606290,105561,US Fund Europe Stock
606527,105561,US Fund Europe Stock
606768,105561,US Fund Europe Stock
606873,105561,US Fund Europe Stock
610205,105561,US Fund Europe Stock
610268,105561,US Fund Europe Stock
610284,105561,US Fund Europe Stock
610492,105561,US Fund Europe Stock
610600,105561,US Fund Europe Stock
612665,105561,US Fund Europe Stock
612845,105561,US Fund Europe Stock
613174,105561,US Fund Europe Stock
613638,105561,US Fund Europe Stock
613736,105561,US Fund Europe Stock
613936,105561,US Fund Europe Stock
614006,105561,US Fund Europe Stock
614091,105561,US Fund Europe Stock
614287,105561,US Fund Europe Stock
614748,105561,US Fund Europe Stock
616499,105561,US Fund Europe Stock
616726,105561,US Fund Europe Stock
616825,105561,US Fund Europe Stock
616862,105561,US Fund Europe Stock
616865,105561,US Fund Europe Stock
616910,105561,US Fund Europe Stock
617126,105561,US Fund Europe Stock
617137,105561,US Fund Europe Stock
617286,105561,US Fund Europe Stock
617304,105561,US Fund Europe Stock
617522,105561,US Fund Europe Stock
617525,105561,US Fund Europe Stock
617727,105561,US Fund Europe Stock
618230,105561,US Fund Europe Stock
618308,105561,US Fund Europe Stock
619260,105561,US Fund Europe Stock
619454,105561,US Fund Europe Stock
620095,105561,US Fund Europe Stock
620136,105561,US Fund Europe Stock
620589,105561,US Fund Europe Stock
620598,105561,US Fund Europe Stock
620668,105561,US Fund Europe Stock
620672,105561,US Fund Europe Stock
621778,105561,US Fund Europe Stock
621921,105561,US Fund Europe Stock
621953,105561,US Fund Europe Stock
622512,105561,US Fund Europe Stock
622848,105561,US Fund Europe Stock
622897,105561,US Fund Europe Stock
623249,105561,US Fund Europe Stock
623616,105561,US Fund Europe Stock
623668,105561,US Fund Europe Stock
624158,105561,US Fund Europe Stock
624432,105561,US Fund Europe Stock
624880,105561,US Fund Europe Stock
624936,105561,US Fund Europe Stock
625122,105561,US Fund Europe Stock
625167,105561,US Fund Europe Stock
626294,105561,US Fund Europe Stock
626397,105561,US Fund Europe Stock
627320,105561,US Fund Europe Stock
627336,105561,US Fund Europe Stock
627362,105561,US Fund Europe Stock
627462,105561,US Fund Europe Stock
628126,105561,US Fund Europe Stock
628602,105561,US Fund Europe Stock
628697,105561,US Fund Europe Stock
628906,105561,US Fund Europe Stock
629189,105561,US Fund Europe Stock
629198,105561,US Fund Europe Stock
629459,105561,US Fund Europe Stock
629468,105561,US Fund Europe Stock
629787,105561,US Fund Europe Stock
629865,105561,US Fund Europe Stock
629878,105561,US Fund Europe Stock
629898,105561,US Fund Europe Stock
629973,105561,US Fund Europe Stock
629984,105561,US Fund Europe Stock
629992,105561,US Fund Europe Stock
630001,105561,US Fund Europe Stock
630108,105561,US Fund Europe Stock
630472,105561,US Fund Europe Stock
630942,105561,US Fund Europe Stock
631001,105561,US Fund Europe Stock
631211,105561,US Fund Europe Stock
631923,105561,US Fund Europe Stock
632059,105561,US Fund Europe Stock
632407,105561,US Fund Europe Stock
633345,105561,US Fund Europe Stock
633631,105561,US Fund Europe Stock
633698,105561,US Fund Europe Stock
633713,105561,US Fund Europe Stock
634095,105561,US Fund Europe Stock
634303,105561,US Fund Europe Stock
634432,105561,US Fund Europe Stock
634929,105561,US Fund Europe Stock
635283,105561,US Fund Europe Stock
637404,105561,US Fund Europe Stock
637417,105561,US Fund Europe Stock
637449,105561,US Fund Europe Stock
637488,105561,US Fund Europe Stock
637716,105561,US Fund Europe Stock
637722,105561,US Fund Europe Stock
637727,105561,US Fund Europe Stock
637766,105561,US Fund Europe Stock
637790,105561,US Fund Europe Stock
638370,105561,US Fund Europe Stock
639506,105561,US Fund Europe Stock
639976,105561,US Fund Europe Stock
641081,105561,US Fund Europe Stock
641138,105561,US Fund Europe Stock
641214,105561,US Fund Europe Stock
641244,105561,US Fund Europe Stock
641772,105561,US Fund Europe Stock
642076,105561,US Fund Europe Stock
642083,105561,US Fund Europe Stock
642493,105561,US Fund Europe Stock
643034,105561,US Fund Europe Stock
643312,105561,US Fund Europe Stock
643556,105561,US Fund Europe Stock
645839,105561,US Fund Europe Stock
646274,105561,US Fund Europe Stock
646283,105561,US Fund Europe Stock
646381,105561,US Fund Europe Stock
646453,105561,US Fund Europe Stock
646474,105561,US Fund Europe Stock
646581,105561,US Fund Europe Stock
647099,105561,US Fund Europe Stock
647205,105561,US Fund Europe Stock
647436,105561,US Fund Europe Stock
649340,105561,US Fund Europe Stock
650971,105561,US Fund Europe Stock
651633,105561,US Fund Europe Stock
652824,105561,US Fund Europe Stock
56302,105561,US Fund Europe Stock
653825,105561,US Fund Europe Stock
655979,105561,US Fund Europe Stock
656049,105561,US Fund Europe Stock
657268,105561,US Fund Europe Stock
56722,105561,US Fund Europe Stock
657476,105561,US Fund Europe Stock
658839,105561,US Fund Europe Stock
658981,105561,US Fund Europe Stock
659747,105561,US Fund Europe Stock
659786,105561,US Fund Europe Stock
659907,105561,US Fund Europe Stock
660179,105561,US Fund Europe Stock
660322,105561,US Fund Europe Stock
660638,105561,US Fund Europe Stock
660799,105561,US Fund Europe Stock
661612,105561,US Fund Europe Stock
662884,105561,US Fund Europe Stock
663088,105561,US Fund Europe Stock
664405,105561,US Fund Europe Stock
665660,105561,US Fund Europe Stock
665730,105561,US Fund Europe Stock
665762,105561,US Fund Europe Stock
665783,105561,US Fund Europe Stock
666054,105561,US Fund Europe Stock
666630,105561,US Fund Europe Stock
666758,105561,US Fund Europe Stock
667097,105561,US Fund Europe Stock
667110,105561,US Fund Europe Stock
667630,105561,US Fund Europe Stock
667667,105561,US Fund Europe Stock
668538,105561,US Fund Europe Stock
670095,105561,US Fund Europe Stock
670121,105561,US Fund Europe Stock
670292,105561,US Fund Europe Stock
670669,105561,US Fund Europe Stock
674169,105561,US Fund Europe Stock
674264,105561,US Fund Europe Stock
674554,105561,US Fund Europe Stock
674629,105561,US Fund Europe Stock
674805,105561,US Fund Europe Stock
674951,105561,US Fund Europe Stock
675583,105561,US Fund Europe Stock
676193,105561,US Fund Europe Stock
676371,105561,US Fund Europe Stock
676381,105561,US Fund Europe Stock
677003,105561,US Fund Europe Stock
677131,105561,US Fund Europe Stock
677984,105561,US Fund Europe Stock
678061,105561,US Fund Europe Stock
678890,105561,US Fund Europe Stock
679721,105561,US Fund Europe Stock
680025,105561,US Fund Europe Stock
680090,105561,US Fund Europe Stock
680619,105561,US Fund Europe Stock
680672,105561,US Fund Europe Stock
680923,105561,US Fund Europe Stock
681126,105561,US Fund Europe Stock
681671,105561,US Fund Europe Stock
681740,105561,US Fund Europe Stock
681851,105561,US Fund Europe Stock
682803,105561,US Fund Europe Stock
683085,105561,US Fund Europe Stock
683236,105561,US Fund Europe Stock
